uai,nom_etablissement,nombre de lettre,_3eme_total,longitude,latitude,taux_de_reussite_g
0752606A,Collège Georges Méliès,22,98,2.3704248854812326,48.88817446032677,88.0
0755095F,Collège Edgar Varèse,20,99,2.388586699590991,48.88915980435331,86.0
0750591K,Collège Henri Matisse,21,137,2.4019754598712404,48.85645660780397,64.0
0911022S,Collège André Dunoyer de Segonzac,33,227,2.52698656174498,48.68072336780491,87.0
0911490A,Collège Pablo Neruda,20,170,2.3103238418952583,48.60016172381874,89.0
0910714G,Collège Albert Camus,20,98,2.5198601359297634,48.70668044934398,68.0
0911443Z,Collège La Nacelle,18,154,2.460995665946544,48.59591619944623,91.0
0911397Z,Collège La Vallée,17,175,2.5264281636084296,48.6994840534611,75.0
0911729K,Collège des Pyramides,21,149,2.430438594038297,48.634135345991254,87.0
0911253T,Collège Pablo Neruda,20,171,2.391128043160554,48.653377607820595,89.0
0920592U,Collège Moulin Joly,19,117,2.2431414753562584,48.92818035945525,98.0
0921160L,Collège Jean-Baptiste Clément,29,197,2.2579731719669542,48.93189999560393,77.0
0921159K,Collège Edouard Manet,21,172,2.3324808932023453,48.932121430658675,87.0
0951094Y,Collège Paul Vaillant-Couturier,31,156,2.2463151799791348,48.94340927016017,78.0
0951401G,Collège La Justice,18,139,2.0711298311356345,49.04611545203748,87.0
0950711G,Collège Paul Eluard,19,154,2.3982890277673703,48.977042031503686,78.0
0951909J,Collège Maurice Utrillo,23,152,2.338939659700138,48.96445296387383,74.0
0950934Z,Collège Georges Brassens,24,194,2.274258516099972,49.15452977206743,86.0
0950895G,Collège Simone Veil,19,108,2.0832364383798323,49.04470945718989,71.0
0950037Z,Collège Jean Zay,16,78,2.2809362340796877,48.963422260771466,82.0
0950723V,Collège Jean Lurçat,19,170,2.3790837555276654,48.97574185893895,83.0
0951636M,Collège des Toupets,19,108,2.029963933111115,49.02166162882446,65.0
0781955B,Collège de Gassicourt,21,95,1.7039515622713195,48.9987566129931,74.0
0780569V,Collège La Vaucouleurs,22,164,1.7146183096453742,48.96377742593445,93.0
0780187E,Collège Youri Gagarine,22,135,1.9784158927616389,48.774680346556735,84.0
9740080U,Collège Bourbon,15,211,55.452245233221355,-20.885100424269222,85.0
9740618D,Collège Boris GAMALEYA Les Alizés,33,148,55.48545981655612,-20.899458351893493,79.0
9740022F,Collège Adrien Cerneau,22,136,55.55265817027803,-20.894983725869047,80.0
9740577J,Collège Joseph Hubert,21,240,55.62721140009432,-21.374752131696336,93.0
9740039Z,Collège Albert Lougnon,22,199,55.29541656597488,-21.040354032871043,88.0
9740069G,Collège de l'Etang Saint-Paul,29,143,55.28471003195644,-20.98162557490144,74.0
9740576H,Collège les Tamarins,20,89,55.476299171650176,-21.3377742060901,80.0
9741346V,Collège Ligne des Bambous,25,189,55.494852849027374,-21.29797491776404,60.0
9720472F,Collège Aimé Césaire - Basse Pointe,35,58,-61.120049563469145,14.867990418391756,90.0
9720682J,Collège Cassien Sainte Claire,29,112,-61.03902018602863,14.636299622964131,89.0
9720016K,Collège Christiane Eda-Pierre,29,39,-61.13816287818186,14.76829424199991,85.0
9720861D,Collège Robert 3,16,91,-60.944479541332306,14.67003560334826,89.0
9720006Z,Collège Joseph Lagrosillière,28,52,-60.99023935436793,14.77712537148153,61.0
9720513A,Collège Emmanuel Saldès,23,70,-60.99899027082465,14.785477110407468,54.0
9720021R,Collège Belle étoile,20,160,-61.035970173931496,14.676934247872456,89.0
9760094Y,Collège de Dzoumogné,20,345,45.116973923871456,-12.721798071687594,84.0
9760245M,Collège de Dembéni,18,400,45.18607944368876,-12.843618744372092,77.0
9760008E,Collège Bouéni-MTiti,20,426,45.280037966408415,-12.785306421655719,91.0
9760369X,Collège de Majicavo,19,434,45.22739594336193,-12.753444067604319,68.0
9760371Z,Collège de Ouangani,19,297,45.128812096047305,-12.841158159262088,86.0
9760274U,Collège de Tsingoni,19,417,45.12599994576025,-12.790236666879142,89.0
0141257R,Collège du Val d'Aure,21,41,-1.104999863147956,49.31870397951404,80.0
0141315D,Collège Pierre Simon de Laplace,31,53,0.24745942754909922,49.144149756776294,76.0
0501525L,Collège la Chaussonnière,24,77,-1.3490924936986965,48.67889134000722,68.0
0500095G,Collège Louis Pasteur,21,107,-1.080684377285271,49.114205582373465,79.0
0610056E,Collège Saint-Exupéry,21,96,0.10235953320276274,48.436995205925115,91.0
0610045T,Collège Arlette Hee-Fergant,27,38,0.1995697305854822,48.93189476503051,92.0
0270022C,Collège Navarre,15,156,1.1205976152308446,49.01830934776607,89.0
0760017F,Collège le Cèdre,16,93,1.027962537732095,49.4432844634738,87.0
0760021K,Collège Emile Chartier,22,109,1.1535485937464796,49.44171988622034,74.0
0761704P,Collège Jules Ferry,19,78,0.39199861752911125,49.75399370758176,86.0
0762287Y,Collège Georges Cuvier,22,88,0.3662398343896867,49.75766566602425,70.0
0762080Y,Collège Henri Matisse,21,55,1.0017386409405615,49.351485882868495,80.0
0760050S,Collège Jules Vallès,20,105,0.17652108117012325,49.511927377465774,65.0
0761781Y,Collège Jean Moulin,19,100,0.1223226050896545,49.51319879679554,89.0
0762127Z,Collège Henri Wallon,20,69,0.11550966421099625,49.52320460902555,88.0
0762173Z,Collège Marcel Pagnol,21,66,0.14047306390423073,49.49132678867635,84.0
0762133F,Collège Pablo Picasso,21,97,1.102055412205515,49.377864194569106,88.0
0240047W,Collège Jean Moulin,19,90,0.6876523836577759,45.19259699739512,84.0
0240043S,Collège Les Marches de l'Occitanie,34,34,0.6866914994240764,45.625030532652026,96.0
0240106K,Collège Olympe de Gouges,24,58,0.10958205109796483,44.857890366823916,75.0
0331461J,Collège Cassignol,17,246,-0.5849179937998745,44.852276655981946,81.0
0332082J,Collège Édouard Vaillant,24,110,-0.5656659963993367,44.864465652163254,88.0
0330064R,Collège Aliénor d'Aquitaine,27,96,-0.05064459442194146,44.85106732817064,95.0
0331464M,Collège Jean Zay,16,168,-0.5131354045833131,44.854318986096345,83.0
0331888Y,Collège du Val de Saye,22,175,-0.41145166104362557,45.139329958860735,81.0
0400014Y,Collège Félix Arnaudin,22,82,-0.916308634778351,44.200614993648756,87.0
0470103G,Collège Jean Moulin,19,163,0.18087574787166008,44.49957237740594,88.0
0870023C,Collège Léon Blum,17,134,1.2839252719177405,45.82448066511231,78.0
0870071E,Collège Pierre Donzelot,23,184,1.2695015847204523,45.8326110104398,79.0
0870960W,Collège Firmin Roz,18,66,1.290903771175961,45.86738518424106,69.0
0160884Z,Collège Marguerite de Valois,28,94,0.17618038677269593,45.655571467534074,82.0
0790945Y,Collège Georges Clemenceau,26,69,-0.6680974193606131,46.82048437622817,84.0
0790004A,Collège Molière,15,39,-0.275900840150203,47.080476110737266,73.0
0791002K,Collège Jean Rostand,20,137,-0.18980312585630363,46.97457270480655,94.0
0860876K,Collège George Sand,19,137,0.5491225232356329,46.80456763533283,87.0
0860984C,Collège René Descartes,22,165,0.5461617283146118,46.81908160594479,84.0
0110037F,Collège Alain,13,77,2.331629421742715,43.21095190634443,87.0
0110686L,Collège Joseph Anglade,22,163,2.765270436216811,43.196809464040086,74.0
0110025T,Collège Cité,12,116,3.008270411217655,43.18718710476163,82.0
0110068P,Collège Georges Brassens,24,134,2.9742500591604983,43.18619491528589,84.0
0301014P,Collège Denis Diderot,21,154,4.078730529941349,44.132806298096284,84.0
0300055X,Collège Bernard de Ventadour,28,154,4.613679404873639,44.16255645283105,76.0
0300025P,Collège Romain Rolland,22,69,4.390210182026013,43.84465294317107,88.0
0340118U,Collège Henri IV,16,123,3.210700877404225,43.34343324346055,91.0
0340972X,Collège Victor Hugo,19,104,3.7002494393949807,43.408444951305825,73.0
0341065Y,Collège Jean Moulin,19,119,3.6710800439238978,43.415365487204454,83.0
0311231V,Collège Maurice Becanne,23,92,1.4245700135225179,43.584375771338,88.0
0311232W,Collège Claude Nougaro,22,83,1.433950084603474,43.62013833882529,86.0
0650050B,Collège Voltaire,16,109,0.08186996803297145,43.2207760806361,80.0
0460528Z,Collège Olivier de Magny,24,147,1.4550500739231473,44.46354320618618,75.0
0810061B,Collège Jean Monnet,19,159,2.2620017688550154,43.61020692795405,85.0
0810961E,Collège Thomas Pesquet,22,87,2.260001559565921,43.58103798657234,88.0
0440348P,Collège La ville aux Roses,26,157,-1.3844179749751808,47.71044564035731,80.0
0441610L,Collège Gutenberg,17,117,-1.6115906201441996,47.24662501348978,92.0
0441616T,Collège Julien Lambot,21,105,-2.198945019077303,47.301458222086715,67.0
0491028B,Collège Montaigne,17,110,-0.5324402157947051,47.469555438518896,84.0
0530484N,Collège Alain Gerbault,22,92,-0.7481104943065231,48.061387646157705,76.0
0530790W,Collège Jacques Monod,21,116,-0.7849304301383724,48.06578512638096,92.0
0720001K,Collège John Kennedy,20,108,0.1623149899466343,47.96491711362943,90.0
0720081X,Collège Alain-Fournier,22,94,0.21607568733298332,47.98744440417012,86.0
0720800D,Collège Albert Camus,20,80,0.20945180441740838,47.989969906013314,68.0
0851163C,Collège Pierre Mendès France,28,68,-0.7470400498601503,46.65226410947934,81.0
0131705H,Collège Fernand Léger,21,181,5.158740692840738,43.488049494784825,72.0
0131888G,Collège Alain Savary,20,132,4.994883050428444,43.50141629986821,75.0
0131703F,Collège Edouard Manet,21,121,5.399634040443975,43.33336908225192,78.0
0132207D,Collège Jules Massenet,22,137,5.380939776327611,43.34236830973755,84.0
0132408X,Collège Jules Ferry,19,121,5.356524533524035,43.3425610267601,98.0
0132785G,Collège Rosa Parks,18,117,5.365677889611877,43.331237259962585,81.0
0130079R,Collège Chape,13,122,5.389929945404755,43.29948966367911,84.0
0132561N,Collège Anatole France,22,90,5.376909986946342,43.29057188713276,59.0
0130139F,Collège Coin Joli Sévigné,25,78,5.404199144946175,43.26400504217281,92.0
0050025A,Collège Achille Mauzan,22,143,6.082739444206575,44.565891797666836,79.0
0840758T,Collège Frédéric Mistral,24,151,4.801565250756268,43.94704107997609,87.0
0840970Y,Collège Gérard Philipe,22,77,4.845551283918319,43.94384045328035,77.0
0840762X,Collège Barbara Hendricks,25,140,4.798565972229485,44.14299591349081,81.0
0060799L,Collège les Mûriers,19,206,6.9668403330269175,43.55229685730878,98.0
0061279H,Collège les Vallergues,22,139,7.014182588441312,43.55548134903076,81.0
0830181W,Collège La Marquisanne,22,100,5.891278619390651,43.12944123027359,68.0
0030050N,Collège Jules Ferry,19,138,3.4120095626094544,46.148921101386605,90.0
0260012X,Collège Daniel Faucher,22,117,4.8179899479361294,44.752095364622036,69.0
0261086P,Collège Europa,14,159,4.721299555277839,44.557588652018566,82.0
0260850H,Collège Etienne-Jean Lapassat,29,165,5.082057492953541,45.0427292309842,76.0
0260049M,Collège Jean Zay,16,120,4.900380073332593,44.935948417379606,89.0
0740911N,Collège Geneviève Anthonioz de Gaulle,37,211,6.57455970848442,46.063982140500364,81.0
0741097R,Collège Jacques Prévert,23,146,6.216789708594532,46.18490606823581,92.0
0380356F,Collège Jules Vallès,20,115,5.680420097587849,45.195224607476455,83.0
0382114S,Collège Stendhal,16,146,5.730009016742572,45.18938299512211,87.0
0383370G,Collège Aimé Césaire,20,145,5.706289743106682,45.17360573035204,81.0
0381907S,Collège Ponsard,15,186,4.87715053326017,45.52647975925464,86.0
0382104F,Collège Louis Aragon,20,156,5.149710052183323,45.61853121196117,97.0
0730901H,Collège Côte Rousse,19,116,5.920809745457781,45.59073765125101,85.0
0010975E,Collège Jacques Prévert,23,146,6.031359448747479,46.247648621001346,82.0
0421688G,Collège Jean Rostand,20,75,4.536359707872857,45.47898323665883,79.0
0421176A,Collège Jules Vallès,20,97,4.400360397819424,45.44597671688978,87.0
0421452A,Collège Gambetta,16,186,4.389219814473432,45.43407784755134,81.0
0421686E,Collège Jean Dasté,18,117,4.421680162625551,45.427993617542334,94.0
0691483M,Collège Lucie Aubrac,20,128,4.769111417293747,45.60013087269712,82.0
0692578C,Collège Gabriel Rosset,22,153,4.84010095150771,45.72973322700155,92.0
0692159X,Collège Paul-Emile Victor,25,136,4.905981369520654,45.81684375838678,86.0
0692336P,Collège Henri Barbusse,22,149,4.917235287048299,45.78584196475057,79.0
0691480J,Collège Honoré de Balzac,24,158,4.861721622741635,45.72612116694508,87.0
0691664J,Collège Jean Jaurès,19,194,4.883449409156436,45.75759880249377,88.0
0693093M,Collège du Tonkin,17,131,4.863710113971357,45.77637926436517,79.0
0700787A,Collège Pierre et Marie Curie,29,214,6.762087449574923,47.58351364721891,88.0
0390907Z,Collège Saint-Exupéry,21,177,5.565940517303166,46.67961909845252,86.0
0900018F,Collège Arthur Rimbaud,22,117,6.857039761694281,47.64083530643682,76.0
0210034Y,Collège Louis Pasteur,21,84,4.342099818900879,47.63468437650565,96.0
0580005R,Collège Bibracte,16,49,3.930719582927924,47.057963290389715,78.0
0580682B,Collège Les Courlis,19,86,3.1900798996697666,46.98089342674046,90.0
0711348E,Collège Jean Vilar,18,145,4.852881537595646,46.801975057165585,69.0
0711323C,Collège Les Épontots,20,64,4.418356320377742,46.78807515110052,83.0
0890790A,Collège Champs Plaisants,24,211,3.3022489196375333,48.19287771997059,86.0
0890980G,Collège Abel Minard,19,128,3.9861081224004735,47.86295144362163,84.0
0631199L,Collège La Charme,17,124,3.1200400766844076,45.79772571210262,88.0
0071156U,Collège les Perrières,21,198,4.676279698777128,45.251692609672645,85.0
0261090U,Collège Gustave Jaume,21,95,4.698560426694903,44.3820803985102,89.0
0260029R,Collège Fernand Berthon,23,99,4.817749798890075,45.29177149390455,86.0
0383494S,Collège les Saules,18,120,5.750140411189965,45.14770685369583,98.0
0382032C,Collège Lucie Aubrac,20,96,5.734299014855217,45.16610722459182,85.0
0380013H,Collège Nelson Mandela,22,112,5.697140547137221,45.132686918601145,78.0
0421688G,Collège Jean Rostand,20,106,4.536359707872857,45.47898323665883,91.0
0421452A,Collège Gambetta,16,164,4.389219814473432,45.43407784755134,92.0
0691479H,Collège Joliot Curie,20,94,4.9145618813352545,45.7481619936372,83.0
0691483M,Collège Lucie Aubrac,20,119,4.769111417293747,45.60013087269712,80.0
0692419E,Collège Emile Malfroy,21,160,4.785457621860339,45.607240351037326,77.0
0690036P,Collège Victor Schoelcher,25,133,4.795596483244693,45.78884825806107,90.0
0692703N,Collège Jean de Verrazane,25,95,4.8045964418779015,45.77380490983354,84.0
0691497C,Collège Colette,15,156,4.94351439762419,45.68965691970762,78.0
0593680E,Collège Chasse Royale,21,75,3.5038220362532377,50.355747136749194,80.0
0594524X,Collège Jean Moulin,19,70,3.045949585843362,50.59193523772984,73.0
0622789V,Collège Charles Péguy,21,91,2.7505104747791638,50.301286630319076,58.0
0620021L,Collège Sévigné,15,115,2.4645395665443663,50.50657276230646,89.0
0622946R,Collège Joliot Curie,20,106,2.7882000779325455,50.51788963605935,74.0
0620051U,Collège Angellier,17,107,1.6093893504615437,50.7211009818125,77.0
0622273J,Collège Lucien Vadez,20,95,1.8989393922124258,50.954987926866636,90.0
0620068M,Collège Fréderic Joliot Curie,29,96,2.4787500415447026,50.48535248436109,76.0
0622261W,Collège Pierre Cuallacci,24,107,2.2847005068762374,50.27639042933437,70.0
0622418S,Collège Jean Zay,16,169,2.823900494132792,50.44273593059116,89.0
0622262X,Collège Henri Wallon,20,177,2.877100390185131,50.41020311287875,82.0
0620154F,Collège Albert Camus,20,139,1.5914034040436627,50.70255080268576,82.0
0622434J,Collège Roger Salengro,22,103,1.6306095845429613,50.727617613334296,87.0
0622907Y,Collège de la Morinie,21,75,2.26844997765505,50.74773575087692,72.0
0620170Y,Collège Paul Langevin,21,88,2.862969385858147,50.413317684274226,86.0
0770019C,Collège Robert Doisneau,23,176,2.6455786065829257,48.51941410050584,87.0
0771070V,Collège Fréderic Chopin,23,97,2.639678808887983,48.55428096914178,93.0
0772191N,Collège La Boétie,17,135,2.5933425139085493,48.630174833280144,69.0
0771761W,Collège André Malraux,21,126,2.9589829046749982,48.393866921306376,95.0
0771841H,Collège le Luzard,17,116,2.612890164548638,48.846480601359104,73.0
0771518G,Collège Louis Armand,20,154,2.5743723043202973,48.60087772924634,81.0
0932694Y,Collège Gisèle Halimi,21,140,2.383039998231103,48.90770848759252,87.0
0932310F,Collège Christine de Pisan,26,144,2.4947364215917096,48.94784861705289,92.0
0931220W,Collège Travail Langevin,24,147,2.4237346617684836,48.875169763521896,82.0
0931194T,Collège République,18,196,2.435217954913491,48.90679137877798,90.0
0931860S,Collège Pierre Brossolette,26,141,2.4878894507438734,48.90167190949877,91.0
0930893R,Collège Roger Martin du Gard,28,206,2.334681817286535,48.95106537403395,80.0
0931148T,Collège Georges Politzer,24,196,2.399781969665917,48.93163026635062,99.0
0931429Y,Collège Jean Vilar,18,187,2.3857365584390005,48.923364768068,86.0
0930611J,Collège Nelson Mandela,22,140,2.461288891587177,48.94774164973576,83.0
0931433C,Collège René Descartes,22,183,2.4442765970182965,48.948690059554245,91.0
0930894S,Collège Honoré de Balzac,24,193,2.5302841494289563,48.86069204167578,68.0
0931485J,Collège Georges Braque,22,138,2.5381467317946145,48.867531472780165,76.0
0931883S,Collège René Cassin,19,103,2.4658607536249737,48.89900547863601,82.0
0931216S,Collège Jean Jaurès,19,137,2.4120053569254494,48.91537682445213,82.0
0930593P,Collège Saint-Exupéry,21,175,2.492362541473328,48.86304004094429,79.0
